Symbol,Date,Expiry,Option Type,Strike Price,Open,Prev_BN_CP,BankNifty_OP,Change_In_BN,Prev_Close
BANKNIFTY,26-Nov-19,28-Nov-19,CE,28000,4090,31555.9,31692.85,136.95,3580.4
BANKNIFTY,26-Nov-19,28-Nov-19,CE,28300,3450,31555.9,31692.85,136.95,3000
BANKNIFTY,26-Nov-19,28-Nov-19,CE,28500,3251.9,31555.9,31692.85,136.95,3068
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31900,220.65,31555.9,31692.85,136.95,215.65
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32000,205.65,31555.9,31692.85,136.95,181.05
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32100,220.85,31555.9,31692.85,136.95,146.5
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32200,114.85,31555.9,31692.85,136.95,121.25
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32300,100,31555.9,31692.85,136.95,100.95
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32400,87.15,31555.9,31692.85,136.95,77.6
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32500,68.55,31555.9,31692.85,136.95,65.7
BANKNIFTY,26-Nov-19,5-Dec-19,CE,32600,56.6,31555.9,31692.85,136.95,45.95
BANKNIFTY,26-Nov-19,5-Dec-19,CE,33000,22.6,31555.9,31692.85,136.95,20.8
BANKNIFTY,26-Nov-19,5-Dec-19,CE,30000,1812.45,31555.9,31692.85,136.95,1610.85
BANKNIFTY,26-Nov-19,5-Dec-19,CE,30300,1437.1,31555.9,31692.85,136.95,1006.3
BANKNIFTY,26-Nov-19,5-Dec-19,CE,30800,1022.7,31555.9,31692.85,136.95,905.45
BANKNIFTY,26-Nov-19,5-Dec-19,CE,30500,1280,31555.9,31692.85,136.95,1147.2
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31300,499.4,31555.9,31692.85,136.95,529.25
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31000,770.35,31555.9,31692.85,136.95,735.2
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31500,440,31555.9,31692.85,136.95,402.3
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31100,728.95,31555.9,31692.85,136.95,655.6
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31200,631.3,31555.9,31692.85,136.95,589.05
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31600,357.8,31555.9,31692.85,136.95,347.05
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31700,322.95,31555.9,31692.85,136.95,294.7
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31800,359.7,31555.9,31692.85,136.95,253.85
BANKNIFTY,26-Nov-19,5-Dec-19,CE,31400,480,31555.9,31692.85,136.95,456.3
BANKNIFTY,26-Nov-19,12-Dec-19,CE,31500,610,31555.9,31692.85,136.95,513.25
BANKNIFTY,26-Nov-19,12-Dec-19,CE,31300,700,31555.9,31692.85,136.95,600
BANKNIFTY,26-Nov-19,12-Dec-19,CE,32000,335,31555.9,31692.85,136.95,330.25
BANKNIFTY,26-Nov-19,12-Dec-19,CE,32500,170,31555.9,31692.85,136.95,134.75
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31400,880,31555.9,31692.85,136.95,788.6
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31200,951.3,31555.9,31692.85,136.95,833.5
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31000,1100.55,31555.9,31692.85,136.95,1049.95
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31600,739.4,31555.9,31692.85,136.95,694.8
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31500,760,31555.9,31692.85,136.95,743.6
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31300,978.95,31555.9,31692.85,136.95,861.45
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31800,643.6,31555.9,31692.85,136.95,575.9
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31900,592.4,31555.9,31692.85,136.95,529.3
BANKNIFTY,26-Nov-19,26-Dec-19,CE,31700,685.3,31555.9,31692.85,136.95,632.8
BANKNIFTY,26-Nov-19,26-Dec-19,CE,32300,396.3,31555.9,31692.85,136.95,354.5
BANKNIFTY,26-Nov-19,26-Dec-19,CE,32000,500,31555.9,31692.85,136.95,485.4
BANKNIFTY,26-Nov-19,26-Dec-19,CE,32100,498.2,31555.9,31692.85,136.95,420
BANKNIFTY,26-Nov-19,26-Dec-19,CE,33000,183.8,31555.9,31692.85,136.95,166.45
BANKNIFTY,26-Nov-19,26-Dec-19,CE,32500,311,31555.9,31692.85,136.95,291.85
BANKNIFTY,26-Nov-19,26-Dec-19,CE,34000,47.9,31555.9,31692.85,136.95,43.85
BANKNIFTY,26-Nov-19,26-Dec-19,CE,33500,89.65,31555.9,31692.85,136.95,87.3
BANKNIFTY,26-Nov-19,26-Dec-19,CE,26500,5240,31555.9,31692.85,136.95,5120
BANKNIFTY,26-Nov-19,26-Dec-19,CE,27000,4839,31555.9,31692.85,136.95,4649.7
BANKNIFTY,26-Nov-19,26-Dec-19,CE,27500,4182.6,31555.9,31692.85,136.95,4125.65
BANKNIFTY,26-Nov-19,26-Dec-19,CE,28000,3817.7,31555.9,31692.85,136.95,3657.55
BANKNIFTY,26-Nov-19,26-Dec-19,CE,28500,3327.35,31555.9,31692.85,136.95,3190
BANKNIFTY,26-Nov-19,26-Dec-19,CE,29000,2845,31555.9,31692.85,136.95,2736
BANKNIFTY,26-Nov-19,26-Dec-19,CE,29500,2420,31555.9,31692.85,136.95,2250
BANKNIFTY,26-Nov-19,26-Dec-19,CE,30000,1933.5,31555.9,31692.85,136.95,1816.9
BANKNIFTY,26-Nov-19,26-Dec-19,CE,30500,1500,31555.9,31692.85,136.95,1425.75
BANKNIFTY,26-Nov-19,30-Jan-20,CE,34400,180,31555.9,31692.85,136.95,156.7
BANKNIFTY,26-Nov-19,30-Jan-20,CE,31000,1501.55,31555.9,31692.85,136.95,1316.2
BANKNIFTY,26-Nov-19,30-Jan-20,CE,32000,815,31555.9,31692.85,136.95,755.75
BANKNIFTY,27-Nov-19,28-Nov-19,CE,26000,5780,31718.35,31832.75,114.4,5669.65
BANKNIFTY,27-Nov-19,28-Nov-19,CE,26500,5300,31718.35,31832.75,114.4,5035
BANKNIFTY,27-Nov-19,28-Nov-19,CE,27000,4775,31718.35,31832.75,114.4,4472.2
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31400,400,31718.35,31832.75,114.4,333.45
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31500,305,31718.35,31832.75,114.4,258.9
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31900,95.4,31718.35,31832.75,114.4,76.95
BANKNIFTY,27-Nov-19,28-Nov-19,CE,32000,58,31718.35,31832.75,114.4,53.1
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31700,186.95,31718.35,31832.75,114.4,148.05
BANKNIFTY,27-Nov-19,28-Nov-19,CE,32200,30,31718.35,31832.75,114.4,24.35
BANKNIFTY,27-Nov-19,28-Nov-19,CE,32300,20.05,31718.35,31832.75,114.4,15.95
BANKNIFTY,27-Nov-19,28-Nov-19,CE,32100,45.1,31718.35,31832.75,114.4,36
BANKNIFTY,27-Nov-19,28-Nov-19,CE,27500,4282.75,31718.35,31832.75,114.4,4113.85
BANKNIFTY,27-Nov-19,28-Nov-19,CE,28000,3761,31718.35,31832.75,114.4,3704
BANKNIFTY,27-Nov-19,28-Nov-19,CE,28300,3462.75,31718.35,31832.75,114.4,3425
BANKNIFTY,27-Nov-19,28-Nov-19,CE,28200,3549.3,31718.35,31832.75,114.4,3500
BANKNIFTY,27-Nov-19,28-Nov-19,CE,28500,3290,31718.35,31832.75,114.4,3113.1
BANKNIFTY,27-Nov-19,28-Nov-19,CE,29000,2777,31718.35,31832.75,114.4,2648.1
BANKNIFTY,27-Nov-19,28-Nov-19,CE,29100,2699,31718.35,31832.75,114.4,2556.3
BANKNIFTY,27-Nov-19,28-Nov-19,CE,29500,2309.1,31718.35,31832.75,114.4,2175.15
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30000,1769.35,31718.35,31832.75,114.4,1648.25
BANKNIFTY,27-Nov-19,28-Nov-19,CE,29800,1970,31718.35,31832.75,114.4,1711.4
BANKNIFTY,27-Nov-19,28-Nov-19,CE,29900,1897.2,31718.35,31832.75,114.4,1772.75
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30300,1493.3,31718.35,31832.75,114.4,1189.2
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30100,1680,31718.35,31832.75,114.4,1360
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30200,1600,31718.35,31832.75,114.4,1460
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30500,1160,31718.35,31832.75,114.4,1186.25
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30600,1152.05,31718.35,31832.75,114.4,1109.45
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30400,1369.7,31718.35,31832.75,114.4,1263.5
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31000,763.4,31718.35,31832.75,114.4,684.15
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30800,974.1,31718.35,31832.75,114.4,903.85
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30900,870,31718.35,31832.75,114.4,759.05
BANKNIFTY,27-Nov-19,28-Nov-19,CE,30700,1095.25,31718.35,31832.75,114.4,1005.1
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31300,475.1,31718.35,31832.75,114.4,415.95
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31100,638.15,31718.35,31832.75,114.4,591.45
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31200,560,31718.35,31832.75,114.4,484.9
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31800,160,31718.35,31832.75,114.4,108.8
BANKNIFTY,27-Nov-19,28-Nov-19,CE,31600,275.85,31718.35,31832.75,114.4,195.55
BANKNIFTY,27-Nov-19,28-Nov-19,CE,25200,6617.7,31718.35,31832.75,114.4,6479.2
BANKNIFTY,27-Nov-19,28-Nov-19,CE,25500,6306.85,31718.35,31832.75,114.4,5950
BANKNIFTY,27-Nov-19,5-Dec-19,CE,30000,1815,31718.35,31832.75,114.4,1652.9
BANKNIFTY,27-Nov-19,5-Dec-19,CE,30300,1600,31718.35,31832.75,114.4,1437.1
BANKNIFTY,27-Nov-19,5-Dec-19,CE,30800,1080,31718.35,31832.75,114.4,1000
BANKNIFTY,27-Nov-19,5-Dec-19,CE,30500,1350,31718.35,31832.75,114.4,1260
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31000,899,31718.35,31832.75,114.4,821.05
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31500,540.45,31718.35,31832.75,114.4,447.1
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31100,825,31718.35,31832.75,114.4,743.8
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31200,773.4,31718.35,31832.75,114.4,639.25
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31600,422.85,31718.35,31832.75,114.4,382.25
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31700,368.95,31718.35,31832.75,114.4,334.95
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31800,319.95,31718.35,31832.75,114.4,284.35
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31300,559.65,31718.35,31832.75,114.4,559.6
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31400,575,31718.35,31832.75,114.4,483.3
BANKNIFTY,27-Nov-19,5-Dec-19,CE,31900,295.5,31718.35,31832.75,114.4,237
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32000,226.25,31718.35,31832.75,114.4,195.55
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32100,184.55,31718.35,31832.75,114.4,162
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32800,38.8,31718.35,31832.75,114.4,35.05
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32200,151,31718.35,31832.75,114.4,134.7
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32300,124.65,31718.35,31832.75,114.4,108.15
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32400,99.65,31718.35,31832.75,114.4,80.95
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32500,67.4,31718.35,31832.75,114.4,69.6
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32600,73.05,31718.35,31832.75,114.4,59.2
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32700,48.35,31718.35,31832.75,114.4,44.95
BANKNIFTY,27-Nov-19,5-Dec-19,CE,32900,35.25,31718.35,31832.75,114.4,24.95
BANKNIFTY,27-Nov-19,5-Dec-19,CE,33000,27.1,31718.35,31832.75,114.4,21.25
BANKNIFTY,27-Nov-19,12-Dec-19,CE,31500,619.55,31718.35,31832.75,114.4,545
BANKNIFTY,27-Nov-19,12-Dec-19,CE,31800,323.15,31718.35,31832.75,114.4,178.65
BANKNIFTY,27-Nov-19,12-Dec-19,CE,32000,445.35,31718.35,31832.75,114.4,340
BANKNIFTY,27-Nov-19,12-Dec-19,CE,32500,155,31718.35,31832.75,114.4,147.2
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32700,286.95,31718.35,31832.75,114.4,227.95
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32400,393.75,31718.35,31832.75,114.4,350.7
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32500,345,31718.35,31832.75,114.4,319.4
BANKNIFTY,27-Nov-19,26-Dec-19,CE,33000,189.25,31718.35,31832.75,114.4,181.6
BANKNIFTY,27-Nov-19,26-Dec-19,CE,34000,52,31718.35,31832.75,114.4,48.05
BANKNIFTY,27-Nov-19,26-Dec-19,CE,33500,109.95,31718.35,31832.75,114.4,92.3
BANKNIFTY,27-Nov-19,26-Dec-19,CE,26500,5361.45,31718.35,31832.75,114.4,5100.35
BANKNIFTY,27-Nov-19,26-Dec-19,CE,27000,4859,31718.35,31832.75,114.4,4705.25
BANKNIFTY,27-Nov-19,26-Dec-19,CE,27500,4385.95,31718.35,31832.75,114.4,4188.65
BANKNIFTY,27-Nov-19,26-Dec-19,CE,28000,3900,31718.35,31832.75,114.4,3731.25
BANKNIFTY,27-Nov-19,26-Dec-19,CE,28500,3399,31718.35,31832.75,114.4,3236.65
BANKNIFTY,27-Nov-19,26-Dec-19,CE,29000,2950,31718.35,31832.75,114.4,2765
BANKNIFTY,27-Nov-19,26-Dec-19,CE,29500,2469.1,31718.35,31832.75,114.4,2361.75
BANKNIFTY,27-Nov-19,26-Dec-19,CE,30000,2021,31718.35,31832.75,114.4,1878.9
BANKNIFTY,27-Nov-19,26-Dec-19,CE,30500,1600,31718.35,31832.75,114.4,1502.2
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31200,1010.75,31718.35,31832.75,114.4,896
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31000,1189.7,31718.35,31832.75,114.4,1121.55
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31600,786.7,31718.35,31832.75,114.4,723.4
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31400,932.25,31718.35,31832.75,114.4,818.65
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31500,820,31718.35,31832.75,114.4,785.4
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31300,1000,31718.35,31832.75,114.4,928.7
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31800,651.55,31718.35,31832.75,114.4,638.5
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31900,637.25,31718.35,31832.75,114.4,584.65
BANKNIFTY,27-Nov-19,26-Dec-19,CE,31700,747.7,31718.35,31832.75,114.4,661.55
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32200,484.95,31718.35,31832.75,114.4,396.4
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32300,434.4,31718.35,31832.75,114.4,366.45
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32000,565.95,31718.35,31832.75,114.4,517.4
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32100,533.45,31718.35,31832.75,114.4,352.25
BANKNIFTY,27-Nov-19,26-Dec-19,CE,32800,262.65,31718.35,31832.75,114.4,227.45
BANKNIFTY,27-Nov-19,30-Jan-20,CE,31000,1549.85,31718.35,31832.75,114.4,1487.9
BANKNIFTY,27-Nov-19,30-Jan-20,CE,32000,866.05,31718.35,31832.75,114.4,754
BANKNIFTY,28-Nov-19,28-Nov-19,CE,28500,3415,31875.95,31981.7,105.75,3340
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29000,2905.1,31875.95,31981.7,105.75,2865.95
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29200,2795,31875.95,31981.7,105.75,2597.25
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29100,3070.3,31875.95,31981.7,105.75,2666
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29600,2400,31875.95,31981.7,105.75,2222.3
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29400,2550,31875.95,31981.7,105.75,2441.6
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29500,2420,31875.95,31981.7,105.75,2376.1
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30000,1923.4,31875.95,31981.7,105.75,1862.25
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29800,2151.7,31875.95,31981.7,105.75,2079
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29900,2176.05,31875.95,31981.7,105.75,1925.8
BANKNIFTY,28-Nov-19,28-Nov-19,CE,29700,2284.8,31875.95,31981.7,105.75,2149.95
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30300,1612.2,31875.95,31981.7,105.75,1600.3
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30100,1850,31875.95,31981.7,105.75,1667.3
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30200,1700,31875.95,31981.7,105.75,1657.3
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30700,1212,31875.95,31981.7,105.75,1191.7
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30500,1370,31875.95,31981.7,105.75,1380.1
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30600,1404.55,31875.95,31981.7,105.75,1295.75
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30400,1546.75,31875.95,31981.7,105.75,1430.3
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31000,890,31875.95,31981.7,105.75,877.25
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30800,1111,31875.95,31981.7,105.75,1084.55
BANKNIFTY,28-Nov-19,28-Nov-19,CE,30900,1024,31875.95,31981.7,105.75,978.7
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31500,440.75,31875.95,31981.7,105.75,393.95
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31300,606.85,31875.95,31981.7,105.75,582.65
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31100,825.2,31875.95,31981.7,105.75,788.9
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31200,718,31875.95,31981.7,105.75,685.8
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31800,199.95,31875.95,31981.7,105.75,159.9
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31600,351.45,31875.95,31981.7,105.75,305.9
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31400,514.6,31875.95,31981.7,105.75,486.8
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31900,115.25,31875.95,31981.7,105.75,106.25
BANKNIFTY,28-Nov-19,28-Nov-19,CE,32000,96.45,31875.95,31981.7,105.75,67.7
BANKNIFTY,28-Nov-19,28-Nov-19,CE,31700,220.1,31875.95,31981.7,105.75,226.85
BANKNIFTY,28-Nov-19,28-Nov-19,CE,32200,25.95,31875.95,31981.7,105.75,22.25
BANKNIFTY,28-Nov-19,28-Nov-19,CE,32100,64.8,31875.95,31981.7,105.75,40.05
BANKNIFTY,28-Nov-19,28-Nov-19,CE,25200,6732.4,31875.95,31981.7,105.75,6664.75
BANKNIFTY,28-Nov-19,28-Nov-19,CE,25500,6406.6,31875.95,31981.7,105.75,6310
BANKNIFTY,28-Nov-19,28-Nov-19,CE,26000,5910,31875.95,31981.7,105.75,5740
BANKNIFTY,28-Nov-19,28-Nov-19,CE,26500,5440,31875.95,31981.7,105.75,5326.7
BANKNIFTY,28-Nov-19,28-Nov-19,CE,27000,4930,31875.95,31981.7,105.75,4856
BANKNIFTY,28-Nov-19,28-Nov-19,CE,27500,4397,31875.95,31981.7,105.75,4343.8
BANKNIFTY,28-Nov-19,28-Nov-19,CE,28000,3900,31875.95,31981.7,105.75,3884.25
BANKNIFTY,28-Nov-19,28-Nov-19,CE,28300,3867.85,31875.95,31981.7,105.75,3462.75
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30300,1758,31875.95,31981.7,105.75,1600
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30400,1550,31875.95,31981.7,105.75,1400
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30200,1912,31875.95,31981.7,105.75,1590.95
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30800,1180,31875.95,31981.7,105.75,1077
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30500,1450,31875.95,31981.7,105.75,1425
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30600,1400.9,31875.95,31981.7,105.75,1312.05
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30900,1150,31875.95,31981.7,105.75,950
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31000,1016.9,31875.95,31981.7,105.75,962.7
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31500,592.3,31875.95,31981.7,105.75,556.45
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31100,905,31875.95,31981.7,105.75,876.8
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31200,810,31875.95,31981.7,105.75,793.5
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31600,549.05,31875.95,31981.7,105.75,483
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31700,412.35,31875.95,31981.7,105.75,418.65
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31300,735,31875.95,31981.7,105.75,712.75
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31400,650,31875.95,31981.7,105.75,614.75
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31800,400,31875.95,31981.7,105.75,359.5
BANKNIFTY,28-Nov-19,5-Dec-19,CE,31900,367.75,31875.95,31981.7,105.75,306.55
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32000,337.6,31875.95,31981.7,105.75,252.2
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32800,42.3,31875.95,31981.7,105.75,35.65
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32100,230.05,31875.95,31981.7,105.75,207
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32200,188.65,31875.95,31981.7,105.75,167.55
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32300,152.3,31875.95,31981.7,105.75,133.6
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32400,120,31875.95,31981.7,105.75,106.2
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32500,98,31875.95,31981.7,105.75,83.4
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32600,74,31875.95,31981.7,105.75,64.3
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32700,53.45,31875.95,31981.7,105.75,47.55
BANKNIFTY,28-Nov-19,5-Dec-19,CE,32900,31.05,31875.95,31981.7,105.75,27.85
BANKNIFTY,28-Nov-19,5-Dec-19,CE,33000,22.35,31875.95,31981.7,105.75,21.95
BANKNIFTY,28-Nov-19,5-Dec-19,CE,29500,2425,31875.95,31981.7,105.75,2350
BANKNIFTY,28-Nov-19,5-Dec-19,CE,30000,1931.75,31875.95,31981.7,105.75,1909.1
BANKNIFTY,28-Nov-19,12-Dec-19,CE,31500,700,31875.95,31981.7,105.75,678.7
BANKNIFTY,28-Nov-19,12-Dec-19,CE,31800,500,31875.95,31981.7,105.75,488.5
BANKNIFTY,28-Nov-19,12-Dec-19,CE,31900,449.8,31875.95,31981.7,105.75,482.95
BANKNIFTY,28-Nov-19,12-Dec-19,CE,32000,382.95,31875.95,31981.7,105.75,383.45
BANKNIFTY,28-Nov-19,12-Dec-19,CE,32500,191.6,31875.95,31981.7,105.75,180.05
BANKNIFTY,28-Nov-19,26-Dec-19,CE,29500,2568.75,31875.95,31981.7,105.75,2506.75
BANKNIFTY,28-Nov-19,26-Dec-19,CE,30000,2097.1,31875.95,31981.7,105.75,2052.75
BANKNIFTY,28-Nov-19,26-Dec-19,CE,30500,1673.8,31875.95,31981.7,105.75,1623.3
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31200,1098,31875.95,31981.7,105.75,1059.35
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31100,1192.9,31875.95,31981.7,105.75,1115
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31000,1295.9,31875.95,31981.7,105.75,1238.3
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31600,818.2,31875.95,31981.7,105.75,815.75
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31400,954.95,31875.95,31981.7,105.75,950
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31500,920,31875.95,31981.7,105.75,885
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31300,1030,31875.95,31981.7,105.75,978.8
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31800,731,31875.95,31981.7,105.75,706.85
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31900,660,31875.95,31981.7,105.75,646.85
BANKNIFTY,28-Nov-19,26-Dec-19,CE,31700,760,31875.95,31981.7,105.75,758.5
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32200,496.65,31875.95,31981.7,105.75,491.65
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32300,461.65,31875.95,31981.7,105.75,443.25
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32000,619.4,31875.95,31981.7,105.75,594.55
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32100,542.6,31875.95,31981.7,105.75,542.6
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32700,291.5,31875.95,31981.7,105.75,290.5
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32400,431,31875.95,31981.7,105.75,400
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32500,398.55,31875.95,31981.7,105.75,360.8
BANKNIFTY,28-Nov-19,26-Dec-19,CE,33500,115,31875.95,31981.7,105.75,101.7
BANKNIFTY,28-Nov-19,26-Dec-19,CE,33000,227.25,31875.95,31981.7,105.75,202.05
BANKNIFTY,28-Nov-19,26-Dec-19,CE,32800,258.4,31875.95,31981.7,105.75,255.85
BANKNIFTY,28-Nov-19,26-Dec-19,CE,34000,55,31875.95,31981.7,105.75,53.25
BANKNIFTY,28-Nov-19,26-Dec-19,CE,26500,5475,31875.95,31981.7,105.75,5355.95
BANKNIFTY,28-Nov-19,26-Dec-19,CE,27000,4995,31875.95,31981.7,105.75,4880
BANKNIFTY,28-Nov-19,26-Dec-19,CE,27500,4490,31875.95,31981.7,105.75,4427.75
BANKNIFTY,28-Nov-19,26-Dec-19,CE,28000,3999,31875.95,31981.7,105.75,3950.15
BANKNIFTY,28-Nov-19,26-Dec-19,CE,28500,3539.5,31875.95,31981.7,105.75,3470.5
BANKNIFTY,28-Nov-19,26-Dec-19,CE,29000,2990,31875.95,31981.7,105.75,2987.7
BANKNIFTY,28-Nov-19,30-Jan-20,CE,31000,1570,31875.95,31981.7,105.75,1459.95
BANKNIFTY,28-Nov-19,30-Jan-20,CE,31500,1235.4,31875.95,31981.7,105.75,1220
